"property","pathway","estimate","lower","upper","pvalue","fdr","signif"
"Bias_Stdev","hsa04115",0.00192450511354905,0.000141438540948566,0.00443102660459413,0.0319196002308431,0.121840800375087,FALSE
"Bias_Stdev","hsa04120",0.00174815451694268,-0.000739007153464107,0.00565844716316414,0.191709365223835,0.337311414760925,FALSE
"Bias_Stdev","hsa04140",0.00176850151132446,0.00132311995416243,0.00221827529906308,8.4905554167083e-22,1.18018720292245e-19,TRUE
"Bias_Stdev","hsa04141",0.0019045395744472,-0.000468084319154243,0.00604680498792547,0.146101179598246,0.290639864016068,FALSE
"Bias_Stdev","hsa04142",0.000778569455716023,-0.00162273543716871,0.00498862843070467,0.612472745297534,0.727320530349675,FALSE
"Bias_Stdev","hsa04144",0.00102459674500434,0.000477271269868585,0.00164814307200657,0.000145439058201765,0.00118917818176738,TRUE
"Bias_Stdev","hsa04146",-0.00327846945433986,-0.00618258247513475,0.00160850186137962,0.244108502020977,0.399189197422539,FALSE
"Bias_Stdev","hsa04150",0.000762963435238846,0.000309902108569797,0.00122465355235434,0.000515785682183868,0.00356421363773835,TRUE
"Bias_Stdev","hsa04210",0.0017241484566147,0.00121789140224762,0.00225504426418594,8.82662534846935e-16,6.1345046171862e-14,TRUE
"Bias_Stdev","hsa04260",-0.00236737323101325,-0.00527870436684949,0.00251237996966488,0.353672357788759,0.510371649900213,FALSE
"Bias_Stdev","hsa04270",-0.00259936008303681,-0.00509987723170189,5.79322688660821e-06,0.0401541721604961,0.139535748257724,FALSE
"Bias_Stdev","hsa04310",-0.0011430578580771,-0.00271358656738194,0.000533561973835097,0.152638201965273,0.290639864016068,FALSE
"Bias_Stdev","hsa04330",0.000464498820388388,-0.00246099634483799,0.00533008799167637,0.822425317479627,0.866038781285364,FALSE
"Bias_Stdev","hsa04340",0.00182467133976171,0.000857095441339581,0.00301958079954045,4.27508654195994e-05,0.000396158019554955,TRUE
"Bias_Stdev","hsa04350",0.00128818280169749,-0.000319314982965607,0.00381710694401641,0.137544383911011,0.290639864016068,FALSE
"Bias_Stdev","hsa04360",0.00153419500648702,0.00087890793143924,0.00224895695008462,1.25918172132466e-07,2.18782824080159e-06,TRUE
"Bias_Stdev","hsa04370",-0.0033128814283248,-0.00638619026366127,0.000266726049638193,0.0713099896662428,0.194354677717799,FALSE
"Bias_Stdev","hsa04380",0.000641928935628635,-0.00235355283335131,0.00543753150316306,0.77591977920931,0.829637302385339,FALSE
"Bias_Stdev","hsa04510",-0.00104551378791422,-0.00256894749499203,0.000893729158829191,0.270473373643279,0.432135619958802,FALSE
"Bias_Stdev","hsa04512",-0.00116834709676815,-0.0029996205275734,0.00145076227534099,0.353843960250334,0.510371649900213,FALSE
"Bias_Stdev","hsa04514",-0.00449015859724556,-0.0074192162845546,0.000371868051959765,0.125134310593967,0.290639864016068,FALSE
"Bias_Stdev","hsa04520",-0.00176416958301025,-0.00474435684495679,0.00304672749155758,0.514793924357043,0.671351737656016,FALSE
"Bias_Stdev","hsa04530",0.00159718512899421,0.00114275961418092,0.00214215940463734,1.815317956402e-14,8.41097319799595e-13,TRUE
"Bias_Stdev","hsa04610",0.000758084623399442,-0.000553822267353061,0.00257604118158212,0.282804828722513,0.436776346582548,FALSE
"Bias_Stdev","hsa04612",-0.000861738663805882,-0.00378155879651878,0.00400952553999559,0.712777647707771,0.783169644030525,FALSE
"Bias_Stdev","hsa04614",0.000105191996805565,-0.00226188962252219,0.0045946207415014,0.945686977764826,0.966547719921403,FALSE
"Bias_Stdev","hsa04620",-0.000149739559014634,-0.00308072065264881,0.00471036368386556,0.959804510139376,0.973816254812943,FALSE
"Bias_Stdev","hsa04621",0.00132410138973954,0.000870139355063576,0.00180794116959756,4.05492331915206e-10,1.12726868272427e-08,TRUE
"Bias_Stdev","hsa04623",0.00155034233226469,0.000145373296252226,0.0036703672412527,0.0215398287125588,0.0965818126143767,TRUE
"Bias_Stdev","hsa04630",0.00206228797365056,0.0010826110149303,0.00312801046013604,8.3331579789422e-07,1.28700995452552e-05,TRUE
"Bias_Stdev","hsa04640",-0.00103123591979561,-0.00286331933282521,0.00162240919859298,0.356158633383602,0.510371649900213,FALSE
"Bias_Stdev","hsa04650",-0.000851386563609452,-0.00378155879651878,0.00400952553999559,0.715557876200551,0.783169644030525,FALSE
"Bias_Stdev","hsa04660",0.00248828451314238,-0.000473322042680409,0.00731776229383396,0.14535385361208,0.290639864016068,FALSE
"Bias_Stdev","hsa04662",0.00263143855136386,-0.000319114812442433,0.00747196952407194,0.117127040406897,0.280701010630322,FALSE
"Bias_Stdev","hsa04664",-0.000323044424572029,-0.00325260674734899,0.00196824228029044,0.633135137930292,0.727320530349675,FALSE
"Bias_Stdev","hsa04666",0.00258593903477704,0.000208619127471581,0.00702695318574373,0.0300609815124779,0.119385040863841,FALSE
"Bias_Stdev","hsa04710",0.00211325873684814,0.000733232180040418,0.00396745046358713,0.000957388044281481,0.00595631168214205,TRUE
"Bias_Stdev","hsa04722",0.00165535560174905,-0.00047638208159772,0.00475539828592138,0.134813521090293,0.290639864016068,FALSE
"Bias_Stdev","hsa04730",-0.00331367173545446,-0.0063861902636694,0.000266665698387312,0.0712761039806257,0.194354677717799,FALSE
"Bias_Stdev","hsa04740",0.0010425554256913,-0.000293492716575336,0.00261645531803624,0.136314587336129,0.290639864016068,FALSE
"Bias_Stdev","hsa04742",-0.000638205856539798,-0.00158804452211878,0.000338184949097923,0.204461288082723,0.350865667203685,FALSE
"Bias_Stdev","hsa04744",-0.00123974932781565,-0.00415350250406889,0.00363758183244548,0.632643795579854,0.727320530349675,FALSE
"Bias_Stdev","hsa04810",0.000318059705294342,-0.00128372015303646,0.00223228925145537,0.583345867956368,0.711272593385396,FALSE
"Bias_Stdev","hsa04910",0.00264574423606735,-0.000319114812442433,0.00747196952407194,0.116741033874776,0.280701010630322,FALSE
"Bias_Stdev","hsa04912",-0.00111557905623384,-0.00488527528593057,0.00227072692541913,0.498933041183784,0.666352688998855,FALSE
"Bias_Stdev","hsa04914",0.0018519665067473,-0.00107316319262082,0.00542430148825643,0.151489316483036,0.290639864016068,FALSE
"Bias_Stdev","hsa04950",-0.000589586020436177,-0.00350808072197556,0.00428300361453881,0.820733910240467,0.866038781285364,FALSE
"Bias_Stdev","hsa04962",0.000897183369947754,-0.00202448748899167,0.0057665968475227,0.660681081931989,0.749350590059639,FALSE
"Bias_Stdev","hsa04971",-0.00449263385373917,-0.00741299653386488,0.000378087802649491,0.155670977730258,0.292408998709539,FALSE
"Bias_Stdev","hsa04974",-0.000462187751563406,-0.00329111689584477,0.00238574030388036,0.663094407031191,0.749350590059639,FALSE
"Bias_Stdev","hsa05010",0.00108417082145485,-0.00075231799834869,0.0037766865901098,0.290337762063738,0.443482955240215,FALSE
"Bias_Stdev","hsa05012",0.000943868249265091,-0.000162947814037228,0.00224662709397742,0.100730161426686,0.254572589787443,FALSE
"Bias_Stdev","hsa05014",0.00154202670654239,-0.00139481288336992,0.0063891746656939,0.430089781861378,0.589554511029154,FALSE
"Bias_Stdev","hsa05016",-0.00237482672575204,-0.00477353703566661,0.0019368415693238,0.194136620158697,0.337312377525736,FALSE
"Bias_Stdev","hsa05020",0.0015320762999316,-0.00140190967082047,0.0063891746656939,0.432622734712041,0.589554511029154,FALSE
"Bias_Stdev","hsa05100",0.000527727357504288,-0.000905782269676903,0.00284361223206002,0.539151101423373,0.675153181061702,FALSE
"Bias_Stdev","hsa05131",-3.38291750834284e-05,-0.0039371306389624,0.00290541224765832,0.985077522053004,0.992215764966431,FALSE
"Bias_Stdev","hsa05140",-0.000517219320942849,-0.00344647443334917,0.0043446099031652,0.84219922354288,0.880193173477145,FALSE
"Bias_Stdev","hsa05145",0.00196424552244742,-5.76105047549612e-05,0.00521389670260818,0.0583964192657952,0.180380050621012,FALSE
"Bias_Stdev","hsa05146",-0.0010396515387206,-0.00396631276958336,0.00382477156693101,0.687509966087516,0.770676494243263,FALSE
"Bias_Stdev","hsa05160",0.00248789416258278,-0.000466225255229859,0.00731776229383396,0.144703770733448,0.290639864016068,FALSE
"Bias_Stdev","hsa05200",0.00115967919613768,0.000833960786131036,0.00148301899619032,9.5246256837976e-14,3.30980742511967e-12,TRUE
"Bias_Stdev","hsa05210",0.00198621215434579,0.0011639587460471,0.00290343048390804,2.45713562672389e-08,5.69236420191034e-07,TRUE
"Bias_Stdev","hsa05211",0.00208209419175714,0.000234651182037227,0.00489182912105123,0.022940426417983,0.0996474772531137,TRUE
"Bias_Stdev","hsa05212",0.00235415168206886,0.00115346101340611,0.0038921032928534,8.75605178670931e-06,9.36223998732764e-05,TRUE
"Bias_Stdev","hsa05213",0.0022882422517135,0.000915220529404588,0.00414103922894283,0.000246562968194061,0.00187883937455128,TRUE
"Bias_Stdev","hsa05214",0.00221166369206768,0.000747968472556806,0.00417926869638441,0.00105476539781305,0.00595631168214205,TRUE
"Bias_Stdev","hsa05215",0.000464281221615749,-0.000872289493627051,0.0021172884403233,0.519271641468907,0.671351737656016,FALSE
"Bias_Stdev","hsa05216",0.00228133646404576,0.000908520475345193,0.00409102547689355,0.000256819770622118,0.00187883937455128,TRUE
"Bias_Stdev","hsa05217",0.00180145985600581,0.000487958618200394,0.0036286877521984,0.00381105050167407,0.018919143561882,TRUE
"Bias_Stdev","hsa05218",0.00220531608130302,0.000745323994375774,0.00417116416741012,0.00107127907952195,0.00595631168214205,TRUE
"Bias_Stdev","hsa05219",0.00236135277022172,-0.000210711930069885,0.006233872882456,0.0646289247103669,0.191136607122149,FALSE
"Bias_Stdev","hsa05220",0.00221554518082662,0.000752568850836191,0.00418320204880435,0.00101363678886996,0.00595631168214205,TRUE
"Bias_Stdev","hsa05221",0.00134036594447561,8.49218904382325e-05,0.00294349193957692,0.0343942858439708,0.125810677166104,FALSE
"Bias_Stdev","hsa05222",0.00204955613810473,0.00101291204581066,0.00340070879967342,1.98081411792682e-05,0.000196666544565591,TRUE
"Bias_Stdev","hsa05223",0.00223107203800364,0.00112551290297688,0.00350570556324446,2.81509387880834e-06,3.55725499231236e-05,TRUE
"Degree","hsa00030",3.00005317645686,0,24.9999596852687,0.05869968642502,0.160737920842621,FALSE
"Degree","hsa00040",3.00001171113864,9.66803484473944e-05,14.9999447104852,0.0205678675093469,0.0867609158360915,TRUE
"Degree","hsa00052",3.00008865679386,0,1701,0.18136669189754,0.307839284057525,FALSE
"Degree","hsa00053",3.00003184401061,0,1701,0.181421945692683,0.307839284057525,FALSE
"Degree","hsa00061",2.00004857423243,-2.95161777012926e-05,10.999982549649,0.129071299589565,0.280326728796087,FALSE
"Degree","hsa00062",2.00000477896945,2.10125892452285e-05,4.99996502123498,0.00356808899769693,0.0219377290559227,TRUE
"Degree","hsa00120",1.0000642350793,-2,1699,0.747271966368098,0.820653891069845,FALSE
"Degree","hsa00130",1.99995187060614,-3.99992100699776,23.0000488073443,0.411772875615516,0.572364297105567,FALSE
"Degree","hsa00140",2.00000197295272,-0.999989238208986,13.999995424382,0.172400375532987,0.307839284057525,FALSE
"Degree","hsa00230",2.00005183247834,6.89318405819287e-05,7.00005785623364,0.00553864290208972,0.0296104370534796,TRUE
"Degree","hsa00240",1.00008019842235,-0.999976751625773,7.00003379150468,0.217696698366458,0.344985461565918,FALSE
"Degree","hsa00250",3.00006050186061,0,24.9999907928258,0.0587007293092799,0.160737920842621,FALSE
"Degree","hsa00260",2.00008148995117,1.30288925415182e-05,8.00001919451382,0.0380344029391536,0.128945902647374,FALSE
"Degree","hsa00270",1.00008389715701,-0.999921180759479,7.00005134794239,0.237764795879159,0.361639047738558,FALSE
"Degree","hsa00290",3.00004050786749,0,1701,0.181307842776476,0.307839284057525,FALSE
"Degree","hsa00310",-3.99991624748479,-9.99992594866911,0.999967782886352,0.117432509651111,0.259097124468324,FALSE
"Degree","hsa00330",3.00000603633089,0,24.999948223958,0.0587501808936939,0.160737920842621,FALSE
"Degree","hsa00340",3.0000189203497,0,24.9999842201525,0.0586713391987527,0.160737920842621,FALSE
"Degree","hsa00350",2.99995678885714,-0.999924641820803,24.0000477858988,0.148732110987517,0.307839284057525,FALSE
"Degree","hsa00360",1.00004376396786,-2,1699,0.747132956800279,0.820653891069845,FALSE
"Degree","hsa00410",3.00001363513975,9.63723988081057e-05,14.999995786808,0.0205827749011138,0.0867609158360915,TRUE
"Degree","hsa00480",3.00003103152756,0,1701,0.181315898087795,0.307839284057525,FALSE
"Degree","hsa00500",-6.63481478374837e-05,-4.99990032144788,21.0000674097656,0.988221968909195,0.988221968909195,FALSE
"Degree","hsa00561",2.00007584293166,-4.9281564327171e-05,10.9999615197616,0.10893427665531,0.252364407584802,FALSE
"Degree","hsa00562",1.0000107029421,-6.78544236178571e-05,5.99998629468235,0.111856647321052,0.254886458649611,FALSE
"Degree","hsa00564",2.99997689683223,5.29380554433662e-05,8.00000253558445,0.0188759631264094,0.0867609158360915,TRUE
"Degree","hsa00565",2.99994596581979,6.53325450212909e-06,9.99997425229339,0.0242635153952059,0.0963608182838177,TRUE
"Degree","hsa00590",1.00007433856072,-0.999964174730647,7.99995132801178,0.190415732134562,0.315092699603621,FALSE
"Degree","hsa00591",2.99996779186019,-3.90008030920226e-05,14.0000517391819,0.083673532710456,0.215381871236174,FALSE
"Degree","hsa00592",2.99995747145317,4.25474344896281e-06,11.0000230043905,0.0302535543126402,0.106586262876218,FALSE
"Degree","hsa00600",-10.9999561005353,-14,1687,0.275709708810896,0.405345168645192,FALSE
"Degree","hsa00620",2.00006945863458,-1,1700,0.482245989491791,0.611297382239211,FALSE
"Degree","hsa00630",3.73710656914177e-05,-1.99997099384955,4.00000777666011,0.805060865375995,0.86746868439739,FALSE
"Degree","hsa00640",1.00000202544753,-1.00005610265089,9.99999725157429,0.34063593916613,0.483146893307062,FALSE
"Degree","hsa00730",2.96773062772351e-07,-1.99998004954032,4.99995243645596,0.623023396391688,0.736747917815336,FALSE
"Degree","hsa00760",3.00004535887132,9.60325425904408e-05,14.9999820991679,0.020597915270439,0.0867609158360915,TRUE
"Degree","hsa00770",2.495179367955e-05,-3,1698,0.967451701474981,0.97930891427553,FALSE
"Degree","hsa00790",1.97476947599481e-05,-1.99995522072353,3.00006038552692,0.613703161475088,0.736747917815336,FALSE
"Degree","hsa00830",3.0000013619509,0,1701,0.181182437863961,0.307839284057525,FALSE
"Degree","hsa00860",1.00005982126823,-2,1699,0.746728567707523,0.820653891069845,FALSE
"Degree","hsa00900",1.00006490566369,-1.00006715632488,9.99995984417787,0.488180513364024,0.611297382239211,FALSE
"Degree","hsa00920",1.99993885995486,-1.00000911849491,10.0000198887923,0.204429559628878,0.334302456334283,FALSE
"Degree","hsa00980",1.00004096803252,-0.999982752074866,6.00001361722162,0.2339477508632,0.361319304110943,FALSE
"Degree","hsa00983",1.58335191249194e-05,-1.99992284354081,2.00002931913111,0.856554631781847,0.897882960578566,FALSE
"Degree","hsa01040",-5.99997669200201,-9,1692,0.428080412088287,0.583364483139921,FALSE
"Degree","hsa01100",1.00005075755058,0.999985602991593,2.99999477552732,9.01198562147527e-06,0.000125266600138506,TRUE
"Degree","hsa03008",2.99998924113075,6.13076561001057e-05,11.0000267162205,0.0430257224422711,0.142394652844659,FALSE
"Degree","hsa03010",1.00004311880295,8.32488752243e-05,2.9999554497351,0.0112426875835092,0.055811913360992,TRUE
"Degree","hsa03013",-5.83131559730417e-05,-2.99992149156517,2.00004085969526,0.840703953405451,0.897741579618808,FALSE
"Degree","hsa03015",-20.999991354777,-37.9999396473812,-3.99997184169148,0.00251305222806583,0.0166340123667215,TRUE
"Degree","hsa03018",-5.00001036241406,-9.00004082726799,3.00004699493908,0.277365813597596,0.405345168645192,FALSE
"Degree","hsa03020",-7.15695350881125e-05,-5.99992220027312,20.9999930506949,0.903064140886785,0.936760564054202,FALSE
"Degree","hsa03022",-14.0000124706636,-23.0000341752995,-8.00007600147262,0.000701659318562493,0.00573709678118745,TRUE
"Degree","hsa03040",1.99997378544507,-0.99999652677183,8.00003363989935,0.2799506200715,0.405345168645192,FALSE
"Degree","hsa03050",-14.999931595512,-18,1683,0.211598511530018,0.342002245379913,FALSE
"Degree","hsa03320",3.0000432946669,0,1701,0.18135861176889,0.307839284057525,FALSE
"Degree","hsa03440",-22.9999929463782,-33.9999605624992,-8.00003458614814,1.72805942634979e-05,0.000218363872966019,TRUE
"Degree","hsa04010",-1.99994178847516,-4.00005790869957,-4.98111430873239e-05,0.0226716208978457,0.0926869207294282,TRUE
"Degree","hsa04020",1.00003829096007,-1.00004179609154,5.99995989953868,0.329213273637961,0.471759227171923,FALSE
"Degree","hsa04060",1.82724805498043e-07,-0.999957099486339,2.0000317902401,0.546538806891016,0.672291098742047,FALSE
"Degree","hsa04062",-188.999971778238,-192,1509,0.0829657545744895,0.215381871236174,FALSE
"Degree","hsa04070",1.99995717983791,5.68999318451416e-05,5.00000313994049,0.0205083599288732,0.0867609158360915,TRUE
"Degree","hsa04080",-1.99998916267033,-5,1696,0.735788623068495,0.820653891069845,FALSE
"Degree","hsa04115",-13.0000478703369,-57.9999710278448,2.1595584983262e-05,0.0656467360415649,0.175478775188029,FALSE
"Degree","hsa04120",-8.9999323147095,-12.9999224284942,11.9999808924308,0.150845878615475,0.307839284057525,FALSE
"Degree","hsa04140",-8.00003343676032,-11.0000915309881,-6.00002952873334,4.48535198591371e-20,6.23463926042005e-18,TRUE
"Degree","hsa04141",-6.00005126054538,-41.9999239321465,9.00001180669991,0.142172922403251,0.302980918228405,FALSE
"Degree","hsa04142",-1.00007597207352,-5.99994982577626,20.9999989603105,0.755710057963598,0.820653891069845,FALSE
"Degree","hsa04144",-3.00002069001898,-4.99999244739145,-1.99996641635645,8.21428317416413e-05,0.00081556097229201,TRUE
"Degree","hsa04146",2.00000763853231,-1,1700,0.480628139454772,0.611297382239211,FALSE
"Degree","hsa04150",-1.99997916800526,-3.99999065949091,-2.54050830945401e-05,0.00185731068725378,0.0129083092764138,TRUE
"Degree","hsa04210",-9.99997245433753,-13.9999763582932,-6.00004864475151,4.94012662867015e-14,2.2889253379505e-12,TRUE
"Degree","hsa04260",1.00005381107804,-2,1699,0.747105993013875,0.820653891069845,FALSE
"Degree","hsa04270",2.9999798095984,6.44447275196776e-05,11.0000435544478,0.0306723058636598,0.106586262876218,FALSE
"Degree","hsa04310",1.99993272587022,-1.26568543048381e-05,6.00000017590333,0.0925262849222043,0.233491732466937,FALSE
"Degree","hsa04330",3.8665023482428e-06,-3,1698,0.972263526403045,0.97930891427553,FALSE
"Degree","hsa04340",-18.0000786034538,-43.9999537687268,-6.00006238696659,8.11509450035609e-05,0.00081556097229201,TRUE
"Degree","hsa04350",-3.0000077991305,-12.000022614477,3.00008477605784,0.22857151454083,0.356982477766016,FALSE
"Degree","hsa04360",-6.99994288239256,-10.0000084783831,-3.9999848921385,4.32241680949306e-07,1.00135989419922e-05,TRUE
"Degree","hsa04370",3.00001635834553,0,24.9999906947601,0.0589750163209232,0.160737920842621,FALSE
"Degree","hsa04380",-1.99993275465959,-5,1696,0.721167725491629,0.820653891069845,FALSE
"Degree","hsa04510",1.99998013805515,-4.53817203413486e-05,6.99999948250091,0.113755499994292,0.255032491922688,FALSE
"Degree","hsa04512",2.00002687031387,-0.999978822601258,10.9999972411718,0.1651966617161,0.307839284057525,FALSE
